province,occ_4_digit,female,lives_with_health_worker,lives_with_health_worker_1,lives_with_health_worker_2,lives_with_health_worker_3,age_60_plus,lives_with_age_60_plus,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_plus,lives_with_kids_17_under,lives_with_kids_5_under,lives_with_kids_6_12,lives_with_kids_13_17,lives_with_kids_6_17,lone_parent,multi_gen_hh,low_income_family,educ_lesshighschool,educ_highschool,educ_somecollege,educ_bachelor,main_earner_cf,main_earner_ef,main_earner_hh,language_spoken_not_english,immigrant,nonperm_res,visible_minority_1,visible_minority_2,unsuitable_dwelling,shelter_cost_income_ratio,low_income_nbhd,number_of_families,takes_public_transit,duration_of_commute,work_from_home,mental_health_sometimes,mental_health_always
NS,7292,.078322887,.2318774,-.0022362198,.16392644,.07026054,.073965698,.23607804,.15793294,.23858203,.15324308,.32759356,.1244242,.00095311512,-.0027288806,.27895302,.089449301,.15261763,.06274762,.21412936,.024597744,.0011386479,.165391,.32996529,.3214983,.25235146,.096184939,.63906252,.61274964,.52585465,.030740995,.065824181,-.00060523802,.031534333,.052117027,.02188448,35.460358,-.00064878637,91921.367,.045666113,22.985941,.041103631,.17318727,.072454482
NS,7293,.024085218,.16417775,.016503071,.047257513,.10062338,.11825185,.24528934,.14310741,.26593855,.23870452,.20371905,.1233995,.010066935,.015064049,.35725132,.19019438,.16072361,.1084485,.24156307,.0089383153,.053188458,.066001177,.15493847,.29314128,.55590707,-.0039867461,.70600563,.67069346,.65555859,.009184557,.0014192503,-.00021167153,.0088157635,.008734378,.021744253,29.102509,.0030386194,98911.734,.14886944,35.796215,.014802758,.10616342,.0240664
NS,7294,.13665003,.15318087,.039875925,.044262268,.068988167,.20832221,.3032406,.11046991,.12951116,.15075536,.22649264,.27812746,.088052481,.016590998,.27002662,.074562788,.13675885,.13539992,.22765288,.034975678,.033996988,.2374534,.30624747,.35517389,.2816197,.056959033,.52746934,.50921339,.47194752,.015685588,.018520549,.0075567374,.03815262,.098955475,.050638538,48.414013,.0080034295,91278.469,.028294556,27.110624,.048781693,.18112943,.046389651
NS,7295,.002800025,.12119727,.04534886,.054355685,.021537922,.16203095,.27618644,.099061966,.15104802,.21337144,.2531262,.21915241,.065379813,-.0011398077,.28694877,.045665443,.12848935,.17109594,.24049479,.041359272,.053985406,.19010332,.35817116,.32741064,.3058677,.0085505368,.55714929,.52750576,.48194945,.0069557633,.000095576514,-.00050043873,.015502353,.078667454,.013931965,44.228325,.0053861514,117396.43,.028518204,32.851871,.0083369026,.16928476,.026194368
NS,7301,.014500526,.14532062,.070987307,.058921684,.033508729,.22005135,.29355997,.014540804,.059472919,.18156557,.33653331,.31303686,.079038806,.015811766,.35002238,.10965797,.15527761,.183006,.28098056,.030294109,.019392002,.063366674,.054173093,.10197872,.80586672,.03798148,.80974704,.80811632,.78107613,.0030435857,.0018124024,.00024081935,.015662549,.065219738,.026800014,14.398472,.015382379,84304.781,.023981029,25.931667,.058250807,.11016436,.026432348
NS,7302,.02798396,.14020145,.037875045,.070526928,.032066144,.2008325,.2572906,.02154197,.15108773,.21986315,.21722002,.29200482,.098428719,-.00014637604,.36889166,.15397796,.18582031,.1819457,.31059894,.050267089,.025367688,.02349929,.18118748,.30565807,.46100423,.052150249,.83571458,.8308683,.83094239,.0019938941,.0071189408,-.000012356139,.030113352,.055934578,.019960273,14.97343,.012647769,62694.145,.026308902,34.497513,.02630537,.084536709,.019602774
NS,7303,.20524289,-.0017483316,.0020281114,-.0021462552,-.0024332292,.0052558556,.0012427736,-.0087355785,-.0057568215,.31294924,.53494704,.15943763,.0077683786,-.00060983771,.15836042,-.0046624979,.16018546,.013431385,.16418166,.00032626837,-.0002326481,-.0094704516,.16418058,-.0079267472,.71581697,.12792924,.84160477,.84012181,.84129792,-.0020625528,.00092371181,-.001065166,-.00060819718,-.0058260802,-.0045516267,-14.79284,.00037326664,31935.107,-.010567985,17.834408,-.0040487461,.0017433874,-.0016679503
NS,7305,.17776996,.25169042,.081362143,.11293779,.057923701,.22098467,.30372295,.02507451,.014965955,.33395439,.23661341,.28539741,.10620037,-.0022060054,.2747955,.11619188,.12943208,.15618636,.22155932,.088286929,.053265665,.1018446,.1334347,.35572314,.50995791,.00088424684,.79244894,.79538149,.75448984,.0082344711,.00080955337,.0032508357,.027951377,.11146734,.040037163,30.793726,.0086650457,79986.328,.058160771,26.682709,.040679075,.1962069,.059125479
NS,7311,.025981,.17792304,.057192393,.068958744,.051618338,.15206361,.21340831,.051575158,.16664629,.16114295,.26804015,.30304825,.04261291,.0069343103,.32790297,.12484036,.14279003,.1480682,.2357443,.016367018,.048558701,.029536538,.070180982,.10613005,.80370718,.019981807,.85622418,.85152793,.84639114,.0020112901,.0082855122,.0032283636,.0051757973,.050400507,.024680348,15.766717,.00095903891,55338.621,.049911048,30.000633,.015362127,.12294914,.042015772
NS,7312,.0093375035,.14758648,.054827794,.060498983,.032658163,.1294042,.20262496,.092187867,.20229794,.19535492,.23043475,.24335141,.035599697,.0007734294,.34825525,.13491188,.13096279,.16447869,.25773609,.030644018,.027773062,.045615889,.048372515,.11263935,.82537133,.013616825,.77527523,.77023953,.75955385,.00063625723,.0049227574,-.00018260771,.01207127,.056649968,.020648155,14.099895,.0088442918,52196.32,.022157572,29.115112,.024086654,.098316357,.021377735
NS,7313,-.0067783808,.19204353,.041919716,.10925794,.05078204,.069263622,.17101298,.18804079,.23920198,.19394906,.22354625,.12694912,.028427768,-.00011493915,.35931227,.17044689,.1447873,.13115831,.22354355,-.002325187,.040838707,.079901747,.054973494,.10848892,.80028403,.036253657,.67870319,.6781078,.63140839,.0096284812,.017733576,.015944939,.02673036,.068361245,.028324461,27.077854,.00075987744,105718.25,.0050305533,28.552044,.064310052,.14060467,.01309847
NS,7315,.069034211,.18871669,.047262803,.1072539,.034096029,.072899275,.095903069,.073681861,.26457286,.21918388,.27940238,.14012073,.019024771,.0040135481,.35285473,.16487828,.1636055,.13075502,.24123171,.017143171,.013938062,.0097007016,.02169485,.15376131,.79658759,.027956301,.90784383,.89589429,.86778456,.012467708,.02374568,.0046011321,.031377714,.089588456,.035195347,14.757235,.00096839404,116177.79,.0093347793,26.193249,.016771492,.12330141,.026491093
NS,7316,.02027254,.10482226,.084774949,.0046186298,.018753067,.30546468,.56275952,.029915737,.084900074,.077648036,.44065562,.16826719,.19874117,-.00012779236,.029441847,.091646932,.06439659,-.049421258,.026226133,-.0055948552,.015365526,.17760924,.088954397,.18115255,.7301296,-.00023647863,.81668204,.73165029,.73439574,.001116096,.0029375767,-.0051345173,.00683732,.0086407885,.016261425,-11.268752,.007580027,120109.34,.027073968,38.980179,.10363384,.20737393,.096759692
NS,7318,7.4505806e-09,.32948652,.15012814,.1174355,.1058057,.032597035,.087779298,.030367874,.18894221,.22071737,.48745853,.07251405,-2.3283064e-09,1.7462298e-09,.53233522,.2087912,.34973535,.23285329,.49527231,1.8626451e-09,.055182267,.028292647,-3.7252903e-09,.030367889,.92971516,.039916981,.88474965,.88474959,.85645705,-2.7939677e-09,.038444139,-3.7252903e-09,4.6566126e-10,1.4901161e-08,.051278874,16.134701,0,127976.11,-5.5511151e-17,34.538593,7.4505806e-09,.13182867,9.3132257e-10
NS,7321,.025991526,.15794843,.049699437,.040891606,.068257965,.1054081,.20885649,.12517378,.22063592,.17274295,.26449236,.1648491,.043634925,.0084709954,.35159257,.12495529,.15764965,.15236515,.2725099,.036252055,.049414415,.09461467,.06985046,.1133275,.80433905,.012483014,.68909258,.67407399,.64498848,.0045886394,.012305005,.001340761,.021481166,.064968303,.042584345,17.517303,.0099936882,67658.625,.012605182,19.894066,.053082585,.12705825,.036307089
NS,7322,.051696774,.17345142,.047064122,.060499858,.065827489,.14662971,.243302,.087759338,.16593678,.16508439,.29609987,.21452534,.057019658,.013574631,.3006734,.099090531,.12946117,.12251211,.23861298,.044926509,.039999649,.099902034,.16260973,.16800152,.64727354,.022115251,.66077113,.64825988,.61074114,.010524794,.0054236548,-.00023997057,.016176915,.069425642,.04065194,18.488995,.012882445,75289.063,.0098756077,19.963366,.12250901,.16536875,.057700992
NS,7331,.011710054,.14727615,.020424379,.061181545,.06590458,.20533657,.35046157,.019276144,.15943731,.20231889,.25297368,.25396195,.10046967,.01156236,.31664261,.125062,.10633714,.19784105,.21651332,.024359478,.071851827,.085685313,.024540402,.082506321,.893098,-.00014468368,.72855741,.66696972,.66869146,.0025111916,-.00015964083,.0026967707,.01084863,.078403324,.047505535,22.312485,.025894828,88879.328,.0031145506,22.487417,.13230973,.1080341,.047211312
NS,7332,.022573411,.1056836,.045440894,.053627394,.0066479929,.29717284,.362344,.045709599,.052661795,.14634486,.29852629,.27463856,.1635832,.018535696,.21066575,.031704698,.13119441,.096520826,.20431735,.04485878,.023143832,.21079166,.090495236,.068657376,.81922817,.021619229,.67745775,.67835093,.64870715,.0073275217,.00075996428,.00081069086,.00039476095,.064349741,.0047232411,30.642956,.013528435,93792.508,-.0011646524,24.306982,.061407559,.18115395,.080051713
NS,7333,.084825508,.25866145,-.0091374768,.10780773,.15972593,.10253402,.081733301,.11014696,.15311827,.1372149,.28716841,.28846484,.026259083,-.0023724111,.20421028,.10499509,.086717635,.052097388,.11993265,.021553094,.026833534,.034853544,.23548286,.068259634,.66873801,.027519509,.76262307,.76117557,.7310757,.084007435,.043759812,.00011643762,.080748178,.2037954,.038115248,34.307007,.0022980061,92307.492,.087385759,30.17853,-.0061251968,.062150437,.011634442
NS,7334,.031593051,.1565022,.038123511,.060893096,.057161424,.087713897,.11019319,.11833497,.29625833,.20409487,.1845618,.15956376,.0366036,.00058268703,.3347083,.10556307,.21310136,.13513432,.26832956,.019693347,.025165455,.093311802,.10237258,.1499977,.73018527,.017444491,.72215515,.72039449,.68350333,.023822233,.012800063,.00050351094,.00088401727,.025163148,.018413674,14.465483,.0044281688,74660.375,.013533378,25.5373,.091472395,.11165815,.040601797
NS,7335,.0089641521,.11540196,.035640765,.017189834,.062555619,.34137803,.40496692,.055099785,.080308296,.20833342,.22533232,.17754185,.25232917,.0010552037,.31497848,.074198507,.080872998,.1763292,.25545204,.017178215,.00085764384,.15376978,.19061133,.10826156,.70535564,-.004228543,.56400865,.56239808,.49834323,.0014613707,.00076224632,-.00056180643,.00026185144,.11027522,.064990118,18.027344,.010322155,86734.445,.01970691,19.355215,.12167447,.092958339,.028319256
NS,7361,.0095176548,.33821106,.12263153,.22310448,-.0080099627,.096787214,.16747057,-.0035880422,.16874488,.29031557,-.030136093,.58488834,-.011542983,.0013183621,.45540816,.30657378,.13733074,.1231152,.25961,.014851524,-.011838209,-.027775753,-.0016536433,.20924832,.79902411,-.0066187494,.838673,.83845466,.85171062,-.010414127,-.011559811,-.001282597,-.024809297,-.026355311,.10457268,3.1256723,.0060959905,138959.95,-.0046421615,45.601635,-.0029967465,-.02860488,-.0090508182
NS,7371,.0095539838,.21392013,.084209986,.088216856,.050706834,.16057193,.20761868,.041366342,.14003924,.26985055,.27941906,.19004948,.072527938,.0067474023,.38395256,.13380298,.16549817,.17343952,.30703035,.005381769,.035461213,.027793391,.07688839,.078945391,.84330529,.00086095848,.87833732,.87758338,.86063385,.018221157,.00019765411,.001952682,.01548553,.068327747,.023577614,23.025545,.0087038614,87263.43,.076631382,30.87952,.0018896799,.1153286,.022653643
NS,7372,-.0023419743,.11770065,.061063945,.058942091,-.00034744185,.15263714,.17534347,.14941759,.16448829,.25537828,.14169307,.28668791,.001594925,.000739949,.31163269,.1376929,.18812865,.18697557,.32607496,.054965112,.012391968,.087804295,.51657081,.3669934,.12272079,-.0062849061,.80804789,.8042649,.74349546,.017751217,.00062733662,.00061409309,-.0059419298,.07416828,.0044252435,8.1784945,.03943304,59981.105,-.012525672,31.407696,.065261237,.09529192,-.0015915964
NS,7373,1.6763806e-08,7.4505806e-09,-2.3283060e-10,-2.7755576e-17,1.4901161e-08,.5282439,.5282439,.30812284,-1.9081958e-17,-2.5611371e-09,.16363326,.28893906,.23930487,-4.1633363e-17,1.3038516e-08,5.5511151e-17,-3.7252903e-09,-7.4505806e-09,-2.9802322e-08,-4.1633363e-17,6.9388939e-18,.30812284,.69187719,1.1175871e-08,.30812287,2.7939677e-09,1,1,1,-9.3132252e-10,2.7939677e-09,-1.8626451e-09,-2.3283067e-10,-7.4505806e-09,2.7939677e-09,27.902069,0,7726.6865,-5.5511151e-17,67.201439,1.4901161e-08,.16363324,9.3132257e-10
NS,7381,.10231663,.14708485,.052049566,.025442658,.069630422,.12602019,.22909656,.057930876,.10448783,.29910371,.32073414,.20642956,.012102706,-.00078874535,.34728354,.069880195,.21636614,.17541331,.32020447,.040460523,.056584083,.054840539,.24093877,.39125142,.33723095,.030578883,.74751621,.68886524,.66002858,.01414611,.018737555,-.0010379467,.028489048,.038196858,.0075515849,11.32641,.00084620662,121162.07,.079010688,22.853325,.0043138349,.21406049,.078715473
NS,7384,.10475086,.13664274,.056140698,.042595524,.037688237,.15996508,.21662474,.13142195,.22947593,.16866204,.26299199,.12030668,.088736475,-.0015950648,.3341848,.15516563,.1300232,.10566876,.21734071,.038029186,.020794341,.072879635,.1206167,.30755654,.51549405,.056332733,.76237231,.72633356,.68814826,.0019425582,.0082269013,-.00083618,.030712644,.081632614,.0053789122,31.606581,.023065116,89847.227,.024605604,29.551744,.07783059,.13138728,.0421982
NS,7441,.032579251,.13542624,.048727538,.052583247,.034409162,.16344208,.28230458,.15940222,.22308259,.13822047,.23045224,.16089818,.082270764,.0056735678,.29561573,.11737893,.14796117,.10965502,.24017364,.049512431,.057843566,.17766751,.20293616,.40369961,.31565452,.077709712,.62490791,.59012115,.55116779,.0047799591,.021946246,-.00014584613,.015682492,.093806811,.049021084,29.062368,.0039122202,99999.133,.026562482,27.799868,.036979508,.16735496,.055651166
NS,7442,.10610243,.15683806,-.012684174,.11262933,.056687657,.067752719,.18606241,.11823963,.10949278,.25087699,.29108888,.20816144,.004872947,.017267378,.19675723,.049124867,.12605979,.067255065,.14353549,.054396231,-.014293736,.057687238,.12875973,.32290143,.51425016,.034088682,.65301979,.6514619,.65521282,-.0028315608,.021283926,-.0018935996,-.025626853,.047157314,.018390577,12.824272,.025729064,77351.93,.08169926,19.875336,-.00072376261,.053095289,.053644553
NS,7444,.086428851,.18151493,.043851141,.051847052,.085906759,.10929577,.18903598,.097441331,.23980136,.28605938,.17168644,.15745087,.046874709,.0006859469,.37866428,.18044169,.18038496,.10368712,.28347307,-.0052769356,.0027667228,.084814146,.1769601,.23295212,.47603378,.11405407,.7796768,.77854633,.77581131,.0018314403,.041689772,-.00036677782,.0053211469,.0081648529,.0028427429,31.613266,.000567507,99558.031,.0093669705,27.261616,.00019301334,.22425851,.077659778
NS,7445,.056993455,.1687189,.072017573,.079838604,.017101737,.15808985,.2324371,.17083728,.21838753,.16901341,.17571883,.20200349,.06607233,-.0020328346,.31344694,.050523642,.16246791,.20363636,.28248933,.016278854,.034370404,.15192963,.14118464,.40097561,.35875028,.099089473,.61412853,.60347015,.53474414,.021932514,.0043332693,.012068517,.022253921,.039834376,.096952908,36.402962,.0088066217,109821.58,.042187478,18.621933,.10306046,.1507743,.029771509
NS,7451,.067788899,.11719492,.02871084,.061793979,.02674146,.24684668,.33485138,.052641507,.11006603,.17648867,.23323873,.32688144,.095134228,.0055494509,.20817855,.067093387,.13438201,.085457802,.17369905,.034056444,.03073962,.059449654,.24503069,.30374044,.41054317,.040685721,.78179353,.7675575,.75006747,.016968183,.00036050938,.0058419057,.022161027,.092675701,.042090677,15.274367,.015198842,102434.23,.0080991052,27.783335,.00030146353,.09503065,.037951089
NS,7452,.0964626,.14281218,.038759883,.054915946,.053092811,.099418551,.21913533,.24485575,.20118015,.1525324,.19079696,.18438578,.019819047,.0064299461,.32044899,.11315867,.12070077,.1622594,.24820991,.035613287,.058184303,.13524252,.27260667,.47724101,.21736671,.032785647,.57511699,.54629338,.50688308,.014382704,.013519662,.0068465937,.05861434,.11091784,.044343654,19.95529,.0096315648,85699.477,.067931548,22.395054,.003264538,.14915694,.049396809
NS,7511,.027975781,.13284171,.03155838,.049340297,.053676169,.229863,.31315687,.043516017,.099743992,.18081079,.29096696,.27794176,.09666048,.010360043,.2847006,.097491331,.14351372,.13036461,.23442586,.03190238,.05034522,.065844871,.31522816,.25822616,.40690941,.019636307,.78711617,.769117,.74874943,.011752987,.014401175,.012103957,.028902574,.069846146,.048654817,17.142599,.0079196431,63130.535,.010284537,25.527233,.022048736,.11538368,.045583967
NS,7512,.24065527,.10551892,.033852212,.038299814,.03500513,.37672186,.46070567,.0083543956,.037428349,.12163249,.25336286,.37988439,.1903464,.0089911092,.22737868,.068376429,.087577701,.12229008,.17635056,.047870915,.046351634,.055482198,.17009574,.36125928,.41203874,.056606244,.69849181,.67947489,.67123997,.019843021,.020784078,.000019407496,.024510145,.080565616,.012562834,21.819775,.021556687,92155.281,.16606203,18.163954,.022030469,.15575428,.040598001
NS,7513,.07718195,.10938863,.035249002,.035317715,.038728833,.41151464,.47937429,.021035422,.061597791,.12890986,.23353247,.32085565,.20203707,.032031782,.21591282,.1024376,.12183207,.094862305,.17010239,.032032136,.038849715,.38898969,.23289396,.32318503,.30875489,.13516612,.61126089,.58376437,.55479974,.1687452,.088393338,.0099751251,.25265381,.30196005,.06612128,84.736465,.021536391,140371.7,.01555838,17.229939,.060853831,.097652674,.021591261
NS,7514,.081358068,.13520963,.042429056,.052089974,.045386724,.18241568,.30586112,.10602329,.17557409,.19307753,.22553724,.20885879,.079953946,.01097515,.32061586,.11068378,.14726725,.16533786,.25448591,.025555503,.055897187,.12960775,.23578997,.38289994,.32114512,.060165022,.58249158,.56244493,.52817762,.017999938,.021968104,.010701737,.046311688,.087101862,.071424201,22.347128,.012010069,91356.977,.019964715,20.617647,.032738209,.14680663,.040693685
NS,7521,.021178233,.15476018,.048167471,.057309691,.051095229,.17142531,.25027147,.081424117,.17408083,.18835568,.26224446,.20405219,.083004624,.0068381019,.33926725,.13095395,.1767935,.15046698,.27030626,.029242245,.038779337,.057872001,.29074323,.29327831,.41246292,.0035155599,.77325404,.76522136,.74683326,.0021700235,.0023915174,-.00022514089,.022346795,.073130816,.018931888,16.137283,.0052060317,44326.531,.032612309,32.100723,.016511794,.10573599,.033586878
NS,7522,.037715014,.15094003,.037865434,.036689669,.083733186,.2014015,.30565554,.056877278,.12019282,.21713826,.28181222,.22130112,.099156827,.0035214855,.27650824,.11157747,.11849461,.15554661,.22106875,.052904975,.073439434,.092480667,.36930007,.3217808,.2961233,.01279588,.78111893,.74648529,.72438931,.010603844,.0052838922,-.000226736,.018126307,.068952926,.047863621,17.17086,.0087409131,71263.055,.011873204,19.050928,.0061467956,.15097487,.044002395
NS,7531,.033877708,.20327935,.057459593,.071529679,.073128805,.27321991,.42139912,-.0015528422,.14052209,.10259389,.31760508,.24334449,.04622297,.15126437,.0091450373,-.012229789,.010883735,.005825507,.018887639,.011667611,.00093500706,.10335559,.05069096,.41828606,.5282467,.0027763464,.77555227,.76911491,.77291614,.0028313296,.0039589889,.0020321731,-.0027213893,-.0012708519,.00067881873,36.390903,.0056356043,54538.199,.0029864907,53.317657,.010871112,.14529131,-.0001872632
NS,7532,.072646469,.15538074,.050753925,.055025626,.049813099,.21309166,.24895014,.10464875,.13356465,.17744063,.26427549,.22763155,.064725116,.027713856,.26954171,.14625183,.080640122,.082836434,.15457129,.055265822,.033153147,.011385769,.14995743,.29209039,.54633844,.011613795,.82880068,.81474292,.80611098,.000061353763,.000053890144,.00011062422,.024865722,.070926912,.061135676,14.060795,.0035228147,86447.984,.052836027,48.37838,-.0016398943,.10138604,.02061696
NS,7533,.095171086,.11827132,.053086288,.030337414,.068636276,.25487691,.26146644,.034577321,.071728781,.11243859,.32264119,.40208077,.058823142,-.0022897711,.18318757,.036666974,.037721522,.14303231,.14972271,.045575209,-.0091287745,.080835551,.19000068,.28444254,.48670316,.03885366,.76816934,.7770189,.78154904,-.0040538395,-.004229614,-.00032362639,.001120709,.22994128,.032065198,15.991354,.030133219,51310.027,.026397841,27.658079,.035336725,.13509087,.0051436126
NS,7534,.11358802,.16748555,.11124026,.027626943,.028123865,.13007772,.2520183,.23498954,.19367564,.10833265,.19019641,.24304248,.029466564,.00029677039,.2595239,.11234375,.11097939,.12838782,.19654451,.0022178609,.047532011,.13623652,.13059102,.45452586,.33871889,.07616429,.62582242,.62380159,.56043613,.024435464,.023966292,-.00035381623,.076268405,.085650072,.053863633,18.058146,.00066034816,123379.6,.034801859,28.349855,-.00073010515,.21677384,.068272024
NS,7535,.035069544,.17857271,.055200316,.056222763,.067109905,.070457809,.20278929,.25948974,.17876559,.16448988,.22542365,.14671719,.0046656122,.020448336,.38704449,.082276717,.17952265,.21020161,.33946812,.046440758,.056304503,.064128727,.28237069,.4421607,.26240698,.013061677,.61127204,.59847003,.56123525,.0040076328,-.0033229566,-.0001960732,.021550171,.063634954,.037368923,12.179672,.0054287417,65845.148,.01338279,20.454609,.000037160786,.18081513,.059699904
NS,7611,.087233961,.13462585,.035106417,.053156737,.048303779,.10184784,.23417076,.22993833,.20885344,.14310656,.20808773,.16959055,.035210349,.0052130762,.31144428,.12106122,.1307167,.15259285,.24100332,.053165622,.076098286,.15960443,.29363942,.39532414,.28507638,.02596014,.61794925,.58519143,.54192185,.010560758,.010951597,.0039557926,.044168018,.10750271,.085943706,355.36862,.013122262,76414.602,.089882158,30.854036,.01398633,.17092456,.06206147
NS,7612,.0067609288,.17205332,.11395556,.024639541,.033477552,.15452932,.19336957,.26801854,.14827649,.097959429,.19684964,.25299242,.0082397368,.027663765,.36039478,.10634028,.12869696,.25729823,.31658012,.039513666,.036922973,.12719545,.29864982,.3640222,.29449135,.042836696,.62274861,.57561034,.52742523,-.0023741073,.0037748392,.00071688398,-.0057464954,.026376883,.0040268665,121.25478,.0015381943,75889.266,.017762125,19.419405,.1245833,.12581682,.01130007
NS,7621,.084479459,.14856231,.03896457,.050516352,.058813293,.17948923,.26662228,.19396822,.14408113,.15015988,.17948996,.26402482,.063634045,.004641979,.28067768,.078340724,.11696083,.16699432,.23935921,.02911232,.053698044,.11592977,.22523086,.46911657,.27528188,.030370735,.66974682,.64463669,.62055749,.0095694484,.0036802499,-.00046225474,.047129083,.14914344,.066925094,26.611813,.035925616,72203.266,.02729292,20.417763,.011365589,.21096845,.051834833
NS,8211,.042942371,.12089237,.090993673,.02397139,.0065247728,.22980306,.27838019,.053842358,.07528507,.16793935,.26307631,.2319608,.15028264,.057613507,.38769341,.12318131,.25989646,.23046458,.3533299,.086308569,.060786247,.18735486,.23022415,.20189148,.47915652,.088727869,.66290969,.66591674,.65185773,.018232016,-.0029995972,.020250371,.018835552,.036323074,.075085431,50.360893,-.0023639665,6545.478,.00068385503,28.706724,.19642441,.18842366,.0031804244
NS,8221,.076374054,.030337259,.044250753,-.0059324019,-.0079741655,.2386567,.37797794,.011504795,.0157666,.17023864,.20770006,.56743604,-.0080208611,.035374727,.31374016,.17177968,.12676072,.070899747,.19147469,.075358734,.09659262,-.0086819427,.25377917,.23837137,.3947348,.11311471,.92215919,.92131138,.9200604,.0013375422,.0027475152,.0025533892,.0097822472,.051395141,.038314763,-2.4108837,.0013777891,33528.945,-.033243839,36.395935,.00069606159,.047565613,-.0056397002
NS,8222,.042279508,.18127145,.045066223,.094162114,.041885048,.1949701,.25787976,.024201026,.10834089,.39708114,.21691367,.24983659,.0075771245,-.0039503761,.4316715,.12807614,.21640004,.22804043,.38662353,.038491994,.0032939231,.05985225,.1319706,.21508543,.49051747,.1624265,.85024005,.84947228,.84839392,.011183191,.0016156628,.00066276395,.035045069,.037497699,-.0056140986,17.218241,.00012374161,86099.172,.034927785,27.360924,.020321317,.13017926,.011681857
NS,8231,.021779019,.2108075,.013409814,.10934623,.088011645,.19959843,.30208969,.022014316,.15450938,.10903054,.33296758,.28026292,.051337313,.049878001,.37541303,.049806528,.17511059,.26616883,.35692909,.012491526,-.0016503719,.019002093,.18602099,.31850097,.45945162,.036026474,.86431819,.86396074,.83919811,.00036380024,.00018892073,.00039555554,.017387902,.051844388,.00244221,10.270019,.00023367243,29616.223,.048750225,27.725559,.00177637,.090645254,.072061032
NS,8232,-.0064288974,.10172001,.051681519,.0023283123,.047802079,.057998661,.16390416,.035058212,.24600357,.43362296,.16785602,.11734634,.0020316585,-.001918735,.49162892,.26025182,.22089726,.16840889,.32965118,.022138258,.027237652,.044776637,.14373082,.36013517,.47139245,.024741547,.88684005,.87733966,.85303563,.0010971638,.03183151,.020550175,.054225001,.067929961,.00074992311,47.925694,.002991392,64317.969,-.0053197839,49.103428,.00031810004,.022988113,-.0053668134
NS,8241,.010586709,.14561234,.062600315,.06202957,.02097645,.085054219,.19128618,.073589273,.13321622,.27989572,.2538639,.21064852,.047328196,.00145817,.34876567,.12571442,.14171229,.18183759,.28268275,.061205979,.06555967,.12881051,.39926022,.46580204,.095145449,.03979224,.80992568,.81009233,.80534846,.013486705,.00077643449,.013783331,.014376788,.036432948,.060896877,14.056601,.0029880579,18181.896,.00082119677,38.105625,.0078777038,.13666017,.0001745655
NS,8252,.41076756,.08181446,.021525575,.048434328,.035128329,.21209536,.30790785,.10340656,.13669083,.17517753,.28808957,.1847561,.093067855,.018811576,.38669747,.13213417,.20090701,.23143193,.36401078,.041662116,.0070188786,.16268227,.17899698,.33774018,.30087769,.18238516,.4684985,.46591625,.42581031,.034491178,.064985879,.060671233,.040389281,.030037347,.063566275,17.406565,.0024941033,25816.229,.0012353125,12.46393,.36455801,.067409866,.01321958
NS,8255,.15209204,.15947662,.065181568,.075258642,.018822752,.24119052,.29178882,.064835906,.13464437,.22969191,.2026841,.24979158,.094663069,.023689106,.30486906,.092484891,.18009402,.16503823,.27183115,.024908252,.021617662,.22394279,.22140855,.32134637,.298962,.15828316,.61855167,.6004712,.55114186,.011776309,-.00059578888,.0089546936,.01425168,.043859653,.037855335,42.567513,.0081767887,94343.742,.0053129098,20.993277,.091829717,.1316227,.022657599
NS,8261,.04228317,.14848754,.036233213,.066949591,.045299921,.20084965,.25451303,.029492473,.11713008,.19147585,.31110945,.22339679,.11557773,.011817665,.31116262,.12041282,.16486034,.13659255,.24417402,.019220907,.030880839,.028168626,.36209533,.22231902,.41021204,.0053736214,.84038645,.8364436,.83196533,.013841072,-.00027215865,.0035130237,.0063245478,.19358759,.029461404,11.3692,.043559898,19457.709,.0033778853,24.447952,.092917457,.059724953,.0068890923
NS,8262,.09992981,.14036322,.03156893,.054285005,.054686066,.19125313,.26108259,.096058778,.156902,.18464111,.25291437,.20083287,.091782555,.016868332,.32834864,.12370657,.14124718,.16085723,.25123313,.043418743,.04674859,.068932883,.42808053,.274436,.27032956,.027153935,.76882666,.75289053,.73332173,.008057463,.0029791207,.0019887516,.0079118581,.14175656,.041782998,13.069076,.045314569,23096.625,.0031878883,19.680876,.089803748,.098405376,.034922648
NS,8412,.013316948,.23141772,.094396353,.13663943,-.00090194523,.071856156,.099595971,.063036382,.3665947,.2994473,.14383532,.10145512,.025560526,.000070704096,.42923734,.20370312,.2752353,.17380659,.34455103,.018447369,.010244795,.048215352,.052048333,.061580766,.77786499,.1085059,.86015368,.860771,.86459601,.034615628,.035305638,-.00018934907,.034831498,.044496678,-.0016560162,6.0899172,.0039603696,59985.402,.19699408,43.447037,-.0064947554,.035836034,.015406686
